ClaimNumber,DateReceived,IncidentDate,AirportCode,AirportName,AirlineName,ClaimType,ClaimSite,ItemCategory,CloseAmount,Disposition,Lat,Long,-,Audio/Video,Automobile Parts & Accessories,Baggage/Cases/Purses,"Books, Magazines & Other",Cameras,Clothing,Computer & Accessories,Cosmetics & Grooming,Crafting & Hobby,Currency,Food & Drink,Home Decor,Household Items,Hunting & Fishing Items,Jewelry & Watches,Medical/Science,Musical Instruments & Accessories,Office Equipment & Supplies,Other,Outdoor Items,Personal Accessories,Personal Documents,Personal Electronics,Personal Navigation,Sporting Equipment & Supplies,Tools & Home Improvement Supplies,Toys & Games,Travel Accessories
2015120000000,19-Nov-15,26-Sep-15,TSA,TSA - Non-Specified Airport,Unknown,Property Damage,Other,Cameras,-,1,25.069722,121.5525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015120000000,28-Dec-15,28-Dec-15,TSA,TSA - Non-Specified Airport,Unknown,Complaint,Other,-,-,1,25.069722,121.5525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,2-Jan-15,30-Oct-14,TRI,Tri-Cities Regional,Delta Air Lines  ,Property Damage,Checked Baggage,Other,$41.39 ,0,36.4752222,-82.4074167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015010000000,28-Jan-15,22-Dec-14,TRI,Tri-Cities Regional,USAir  ,Property Damage,Checked Baggage,Travel Accessories,$6.44 ,0,36.4752222,-82.4074167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015030000000,9-Mar-15,20-Feb-15,TRI,Tri-Cities Regional,USAir  ,Passenger Property Loss,Checked Baggage,Clothing,$145.00 ,0,36.4752222,-82.4074167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,11-May-15,10-May-15,TRI,Tri-Cities Regional,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,1,36.4752222,-82.4074167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015070000000,13-Jul-15,9-Jul-15,TRI,Tri-Cities Regional,Allegiant Air,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,1,36.4752222,-82.4074167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,22-Jul-15,9-Jul-15,TRI,Tri-Cities Regional,USAir  ,Property Damage,Checkpoint,Personal Electronics,-,1,36.4752222,-82.4074167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015090000000,31-Aug-15,19-Aug-15,TRI,Tri-Cities Regional,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,36.4752222,-82.4074167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,20-Oct-15,22-Jun-15,TRI,Tri-Cities Regional,Delta Air Lines  ,-,Checked Baggage,Computer & Accessories,-,1,36.4752222,-82.4074167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,5-Jan-15,2-Jan-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,7-Jan-15,28-Oct-14,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$24.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,7-Jan-15,27-Dec-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$13.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,7-Jan-15,11-Nov-14,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$234.98 ,0,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,14-Jan-15,6-Dec-14,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$90.00 ,0,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,15-Jan-15,29-Dec-14,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,-,-,1,27.975472,-82.53325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,16-Jan-15,16-Dec-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,20-Jan-15,15-Jan-15,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,20-Jan-15,23-Nov-14,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,28-Jan-15,28-Jan-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$57.50 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015020000000,5-Feb-15,5-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,5-Feb-15,6-Jan-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,9-Feb-15,7-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$44.95 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015020000000,13-Feb-15,9-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,1,27.975472,-82.53325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,17-Feb-15,6-Dec-14,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015020000000,18-Feb-15,16-Feb-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$194.65 ,0,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,19-Feb-15,5-Feb-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checkpoint,Other,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015020000000,24-Feb-15,16-Feb-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,25-Feb-15,24-Feb-15,TPA,Tampa International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,25-Feb-15,22-Feb-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015030000000,12-Mar-15,7-Feb-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Currency,$5.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,13-Mar-15,26-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,16-Mar-15,5-Mar-15,TPA,Tampa International,American Airlines  ,Property Damage,Checkpoint,Travel Accessories,$859.99 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015030000000,18-Mar-15,1-Mar-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Home Decor,$200.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,23-Mar-15,4-Mar-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$249.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015040000000,1-Apr-15,26-Mar-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015040000000,1-Apr-15,21-Mar-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Other,$91.06 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015040000000,3-Apr-15,6-Mar-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,9-Apr-15,18-Mar-15,TPA,Tampa International,UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics; Personal Electronics; Personal Electronics,$355.57 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015040000000,13-Apr-15,21-Mar-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,17-Apr-15,15-Mar-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$288.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015040000000,22-Apr-15,28-Nov-14,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Computer & Accessories,$249.95 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,23-Apr-15,31-Mar-15,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,27-Apr-15,4-Apr-15,TPA,Tampa International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,28-Apr-15,11-Apr-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science; Medical/Science; Personal Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2015050000000,30-Apr-15,17-Apr-15,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$25.00 ,0,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,4-May-15,29-Dec-14,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checkpoint,-,$210.00 ,0,27.975472,-82.53325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,5-May-15,23-Apr-15,TPA,Tampa International,American Airlines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,6-May-15,25-Apr-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015050000000,19-May-15,13-May-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$58.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015050000000,20-May-15,22-Jan-15,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Home Decor,$400.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,21-May-15,1-May-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,1,27.975472,-82.53325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,21-May-15,6-May-15,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015060000000,1-Jun-15,17-May-15,TPA,Tampa International,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$189.99 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015060000000,8-Jun-15,7-Mar-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015060000000,9-Jun-15,4-May-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches; Jewelry & Watches,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015060000000,10-Jun-15,17-May-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$250.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015060000000,10-Jun-15,29-May-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015060000000,11-Jun-15,26-Apr-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015060000000,17-Jun-15,19-May-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015060000000,17-Jun-15,11-Jun-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015060000000,18-Jun-15,3-Mar-15,TPA,Tampa International,Alaska Airlines  ,Passenger Property Loss,Checkpoint,Other,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015060000000,22-Jun-15,7-Jun-15,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checked Baggage,Other; Travel Accessories,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015070000000,29-Jun-15,27-Jun-15,TPA,Tampa International,British Airways  ,Property Damage,Checkpoint,Other,$57.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,30-Jun-15,26-Jun-15,TPA,Tampa International,Spirit Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Medical/Science,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,2-Jul-15,27-Feb-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checkpoint,Clothing,$150.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,6-Jul-15,6-May-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015070000000,10-Jul-15,5-Jun-15,TPA,Tampa International,UAL  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Personal Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2015070000000,14-Jul-15,6-Jul-15,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Other,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,16-Jul-15,26-May-15,TPA,Tampa International,British Airways  ,Property Damage,Checked Baggage,Travel Accessories,$14.41 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015070000000,17-Jul-15,16-May-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$11.99 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015070000000,17-Jul-15,13-Jul-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Personal Electronics,$67.36 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015070000000,22-Jul-15,12-Jul-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015080000000,29-Jul-15,9-May-15,TPA,Tampa International,USAir  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$27.97 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015080000000,5-Aug-15,8-Jul-15,TPA,Tampa International,USAir  ,Property Damage,Checked Baggage,Travel Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015080000000,11-Aug-15,7-Aug-15,TPA,Tampa International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Toys & Games,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015080000000,12-Aug-15,23-Jul-15,TPA,Tampa International,Unknown,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015080000000,20-Aug-15,28-Jul-15,TPA,Tampa International,Unknown,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015080000000,20-Aug-15,14-Jul-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,1-Sep-15,6-Aug-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,7-Sep-15,24-Aug-15,TPA,Tampa International,Jet Blue,Property Damage,Checkpoint,Travel Accessories,$219.00 ,0,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015090000000,7-Sep-15,4-Aug-15,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,9-Sep-15,31-Jul-15,TPA,Tampa International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,9-Sep-15,19-Aug-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Jewelry & Watches,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,16-Sep-15,24-Jul-15,TPA,Tampa International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Sporting Equipment & Supplies,$0.00 ,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015100000000,25-Sep-15,1-Jun-15,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Musical Instruments & Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015100000000,28-Sep-15,21-Sep-15,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,1,27.975472,-82.53325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,14-Oct-15,10-Oct-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015110000000,15-Oct-15,15-Sep-15,TPA,Tampa International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015110000000,19-Oct-15,14-Oct-15,TPA,Tampa International,USAir  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,2-Nov-15,18-Oct-15,TPA,Tampa International,UAL  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,2-Nov-15,31-Oct-15,TPA,Tampa International,Spirit Airlines,Property Damage,Checked Baggage,Clothing; Food & Drink,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,2-Nov-15,30-Oct-15,TPA,Tampa International,UAL  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,3-Nov-15,23-Oct-15,TPA,Tampa International,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,1,27.975472,-82.53325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,5-Nov-15,19-Oct-15,TPA,Tampa International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Medical/Science,-,1,27.975472,-82.53325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
